ID,邮箱,身高,体重
ID-018272,SxLNXMA@126.com,1.61,49
ID-016689,xzdRlHl@gmail.com,1.66,65
ID-022848,crEpPXt@163.com,1.65,49
ID-024059,DodFEKo@yahoo.com,1.53,103
ID-006050,yWWZDLu@yahoo.com,1.67,61
ID-002527,PDmIjNB@yahoo.com,1.65,82
ID-026354,FPqtzXf@gmail.com,1.68,63
ID-029713,LJKIgKv@sina.com,1.71,104
ID-013030,ttpFfCk@outlook.com,1.76,73
ID-013461,IvXFsbP@hotmail.com,1.8,65
ID-000551,iJgFfAY@163.com,1.73,88
ID-020768,NgNkybJ@qq.com,1.91,89
ID-006106,fwVVRNP@yahoo.com,1.81,68
ID-016072,jrulmCJ@sina.com,1.77,56
ID-026851,terXwTs@hotmail.com,1.84,45
ID-020437,hwnMQAh@gmail.com,1.94,80
ID-007250,hoLdHNh@sina.com,1.6,51
ID-006095,YNcqlny@126.com,1.81,52
ID-011928,cONuSgE@hotmail.com,1.79,79
ID-005153,BNtxhxF@163.com,1.65,97
ID-024837,bZBfnfG@qq.com,1.65,63
ID-017369,AkGEtUN@yahoo.com,1.55,45
ID-002215,IWKmayS@sina.com,1.6,51
ID-005520,rCeKuDJ@gmail.com,1.9,61
ID-024828,fSEfKNT@sina.com,1.62,49
ID-001389,lCSQhMK@hotmail.com,1.53,96
ID-022554,KPmzrvK@qq.com,1.52,101
ID-007617,WchXAjA@163.com,1.51,87
ID-026573,StUBIgK@126.com,1.58,65
ID-024862,fwJQrBk@gmail.com,1.66,81
ID-011979,IHCPbFG@qq.com,1.78,78
ID-008367,bwpvSzP@163.com,1.8,98
ID-009452,jkEmZZV@yahoo.com,1.72,60
ID-020642,dMFUkgO@gmail.com,1.66,65
ID-006833,bfcvmNM@163.com,1.77,47
ID-001349,tTPMFzX@outlook.com,1.67,53
ID-015301,faysfqZ@qq.com,1.59,46
ID-012306,ATnayDY@163.com,1.79,73
ID-012671,YNqfyhq@126.com,1.69,96
ID-012705,IZdOJip@hotmail.com,1.65,94
ID-027272,quZITTU@qq.com,1.69,95
ID-015201,YRqRWnX@qq.com,1.59,46
ID-004321,UIrRekf@163.com,1.79,81
ID-016479,VVvwBVs@yahoo.com,1.86,62
ID-021004,MaCXwLF@163.com,1.77,65
ID-003148,TbORhha@sina.com,1.93,46
ID-007326,nnUhuAc@163.com,1.67,100
ID-020315,nXrmhTH@sina.com,1.93,55
ID-012423,klbszxd@sina.com,1.51,59
ID-002909,xDCCELh@yahoo.com,1.52,88
ID-029925,hJOetCo@qq.com,1.6,51
ID-029552,qCjrgiR@163.com,1.85,88
ID-021259,CeioAGz@outlook.com,1.57,71
ID-012728,nJoEuUJ@126.com,1.63,49
ID-001495,gZvDqRo@126.com,1.83,47
ID-000494,cfxSlYZ@gmail.com,1.65,53
ID-001118,WtInSOd@qq.com,1.6,74
ID-010458,vWnvmld@yahoo.com,1.84,68
ID-023140,UZHzVDf@sina.com,1.93,64
ID-004316,WmvfXsK@qq.com,1.84,70
ID-009934,YmzbZlA@outlook.com,1.85,101
ID-007512,ZeQzLNr@163.com,1.69,101
ID-009243,aGpLRex@sina.com,1.77,48
ID-022863,XtNWtra@qq.com,1.78,46
ID-025485,ZinSxcD@126.com,1.7,102
ID-028746,CiBovww@yahoo.com,1.78,60
ID-011758,YZZiedi@outlook.com,1.86,64
ID-025043,ObrYqLp@sina.com,1.68,82
ID-012994,LataaUN@126.com,1.68,90
ID-003939,oKOfAOA@hotmail.com,1.68,79
ID-029112,opCUwfJ@gmail.com,1.72,101
ID-024955,wFpDGCI@163.com,1.83,61
ID-008452,RuAVukZ@qq.com,1.78,68
ID-028581,nuFudJV@163.com,1.72,97
ID-013856,ktaWxhE@sina.com,1.64,54
ID-027503,BUlOTQN@126.com,1.93,99
ID-003305,uTxKrkO@yahoo.com,1.55,98
ID-013580,XsntCaJ@gmail.com,1.76,81
ID-018339,RXwrcFb@126.com,1.86,84
ID-002185,sWQwvwX@qq.com,1.5,78
ID-009708,fdBbBLE@yahoo.com,1.55,88
ID-022987,nbYfjYx@yahoo.com,1.64,77
ID-027432,nbdaNkh@gmail.com,1.66,79
ID-003156,cmOkwPq@hotmail.com,1.6,93
ID-017199,zkuqpXT@sina.com,1.77,94
ID-005356,XZRAezV@126.com,1.73,93
ID-000424,SFmNwiK@qq.com,1.89,81
ID-023787,IKaoQBz@qq.com,1.91,59
ID-001125,mJHiypy@yahoo.com,1.76,68
ID-013571,KlfFGsd@sina.com,1.89,104
ID-009202,KftdGuz@163.com,1.62,93
ID-002446,ryTKHUd@hotmail.com,1.81,95
ID-023978,ynZJQmy@yahoo.com,1.88,45
ID-014158,OGsQWzG@sina.com,1.94,103
ID-021830,meeUNhg@yahoo.com,1.9,73
ID-006033,cpjMrnu@yahoo.com,1.79,85
ID-004372,yftQpXX@outlook.com,1.85,92
ID-000213,dDeKKti@126.com,1.9,76
ID-000958,MblUcSt@163.com,1.58,58
ID-025690,zwxDOEF@126.com,1.7,101
ID-021158,LPcoDhH@163.com,1.73,96
ID-019096,JwxKGZA@sina.com,1.62,86
ID-018109,vlzarKb@outlook.com,1.81,93
ID-018396,edyRwOS@qq.com,1.51,71
ID-009921,SjWtlFX@yahoo.com,1.52,101
ID-001334,WNFQFSw@hotmail.com,1.89,59
ID-023951,CINPYfR@126.com,1.94,83
ID-013377,YeffRcg@gmail.com,1.53,86
ID-023389,sbWSNuN@hotmail.com,1.94,51
ID-024944,vUvuFFR@163.com,1.61,94
ID-014894,grKnFru@163.com,1.92,67
ID-021155,hVkRXtD@126.com,1.8,99
ID-014865,iYbMlrM@163.com,1.65,65
ID-026252,xbwsINO@outlook.com,1.66,57
ID-020598,jTAmOnF@sina.com,1.69,54
ID-002686,ZlNkCmH@hotmail.com,1.62,62
ID-007455,NZHSzcF@yahoo.com,1.62,68
ID-002397,LMiQZXJ@126.com,1.65,102
ID-017753,sKeNiqE@gmail.com,1.88,60
ID-006987,WTqcPzx@yahoo.com,1.53,80
ID-019362,rORZWSW@126.com,1.71,49
ID-010954,jupDFyw@hotmail.com,1.71,102
ID-003059,wcBCGzY@hotmail.com,1.89,89
ID-024779,vKjEZPX@gmail.com,1.77,53
ID-029716,bhWSvRG@qq.com,1.69,68
ID-018229,ZrItmQI@outlook.com,1.52,99
ID-009214,nmfthIV@outlook.com,1.77,72
ID-023488,OXGkqlH@gmail.com,1.5,84
ID-014991,momALMh@qq.com,1.58,87
ID-013979,PjBhPDy@126.com,1.5,92
ID-017241,LJbIUDU@sina.com,1.87,58
ID-001440,RmydkgA@outlook.com,1.63,56
ID-015041,lCUOjqh@163.com,1.54,84
ID-015299,dOirbwG@qq.com,1.54,85
ID-018408,ANlHTNf@sina.com,1.76,98
ID-026975,hswrfFl@hotmail.com,1.57,99
ID-006469,agDnLhH@hotmail.com,1.81,61
ID-002349,xolCkvS@outlook.com,1.53,79
ID-015517,uqgvAyu@qq.com,1.75,89
ID-022664,TLPFomh@sina.com,1.89,68
ID-020402,aPzdLDt@sina.com,1.77,67
ID-029325,rFJeuRc@qq.com,1.92,91
ID-020506,UUGNsAb@outlook.com,1.65,89
ID-018024,XDbLFnI@yahoo.com,1.9,57
ID-012704,BTNQeXj@qq.com,1.59,48
ID-026816,oloxIQv@163.com,1.72,48
ID-026336,dCSlUYs@126.com,1.82,66
ID-023874,TdvjsQh@qq.com,1.76,85
ID-011266,lSvLZGc@gmail.com,1.91,74
ID-021766,WQrNlqs@yahoo.com,1.52,45
ID-012358,ZeLklxP@qq.com,1.89,47
ID-007118,TGhFPMR@163.com,1.94,58
ID-025917,KdNtwPK@126.com,1.8,80
ID-023805,OqjffOI@163.com,1.73,50
ID-017493,FhBLBjG@163.com,1.83,65
ID-027416,UatzbmJ@sina.com,1.89,69
ID-004232,mIlPpJG@126.com,1.83,80
ID-011723,aMKIaIi@163.com,1.68,59
ID-011222,EIpCaZa@126.com,1.92,70
ID-015879,gSnzjai@163.com,1.68,58
ID-005632,AEiOYYW@qq.com,1.51,46
ID-018316,zRpHIDR@yahoo.com,1.56,53
ID-000231,WmMkTqL@outlook.com,1.82,63
ID-009031,CNmsMjf@163.com,1.74,101
ID-006795,GEqkJYZ@126.com,1.56,79
ID-009155,sPxivvd@126.com,1.87,94
ID-017430,cGChfyB@gmail.com,1.55,86
ID-015286,SzDIhhs@163.com,1.51,78
ID-011512,BmknSVA@outlook.com,1.92,103
ID-014192,ltginni@hotmail.com,1.58,69
ID-008868,DazabTF@126.com,1.59,88
ID-028657,gqEapXC@163.com,1.81,91
ID-000881,uYMNgaN@qq.com,1.66,62
ID-009778,vzsCeSf@126.com,1.66,99
ID-025751,VbGmMTo@126.com,1.58,67
ID-016837,TJGTNaU@126.com,1.63,97
ID-004508,vFliRbR@hotmail.com,1.65,92
ID-018560,kgXsAqP@sina.com,1.84,55
ID-018230,gqdlEPl@gmail.com,1.93,66
ID-007464,gJMQGlo@gmail.com,1.67,94
ID-010481,IuzfjAK@126.com,1.79,78
ID-027234,VFsnpSO@qq.com,1.55,77
ID-015965,dQbLOwA@163.com,1.51,65
ID-028857,sLgbCUr@outlook.com,1.61,96
ID-017861,UewzYBn@sina.com,1.94,85
ID-022764,PFZlrzz@126.com,1.82,50
ID-016478,pavLTYA@126.com,1.93,67
ID-009869,xezZuWP@hotmail.com,1.7,100
ID-024963,ctNevpD@126.com,1.59,92
ID-014910,lNVUotj@yahoo.com,1.85,68
ID-003853,UkSVxTV@126.com,1.93,86
ID-016445,pGlqNYy@163.com,1.7,51
ID-017302,wIFnliW@126.com,1.93,51
ID-006222,oJItzxd@126.com,1.51,48
ID-029013,nZRYhSJ@126.com,1.94,62
ID-001257,bStqeec@sina.com,1.93,87
ID-015411,eOcEIQY@126.com,1.67,97
ID-029198,BhoMZEp@126.com,1.86,47
ID-004627,EmcaXAt@sina.com,1.72,104
ID-025318,CEROjRW@hotmail.com,1.67,62
ID-020682,nhRompt@hotmail.com,1.54,67
ID-025075,zeHNzmC@163.com,1.82,80
ID-002426,mgjhLbh@sina.com,1.71,87
ID-010270,heONgiY@163.com,1.67,57
ID-027116,ocVQnAs@163.com,1.79,54
ID-004212,AIpDVXx@126.com,1.79,50
ID-029083,lsmmSqG@hotmail.com,1.94,48
ID-016427,ygLdzZM@sina.com,1.75,101
ID-003617,tBUnwOC@hotmail.com,1.89,81
ID-022584,PhBwTwA@yahoo.com,1.73,74
ID-016554,OTXxPqT@sina.com,1.63,91
ID-020270,PUezBKF@gmail.com,1.61,51
ID-027537,VHVAEGw@yahoo.com,1.92,54
ID-003219,arPbZrQ@sina.com,1.76,96
ID-010583,trIyzUv@hotmail.com,1.7,45
ID-013850,gkmoCqj@yahoo.com,1.53,104
ID-015122,iOkcwkA@yahoo.com,1.9,95
ID-014469,fYqOZLn@163.com,1.8,58
ID-015182,QowElmj@hotmail.com,1.84,56
ID-007478,prOiJpN@qq.com,1.55,75
ID-008674,dlQWWjR@qq.com,1.6,89
ID-007991,LCvSWpo@126.com,1.82,68
ID-012616,UnfZdcw@gmail.com,1.73,60
ID-027633,xaHTvLp@126.com,1.69,71
ID-010571,OpSoRJI@qq.com,1.91,100
ID-022669,hzQAdzU@outlook.com,1.7,71
ID-019717,kEbdPtG@hotmail.com,1.84,87
ID-026264,twOFCqV@hotmail.com,1.89,102
ID-012866,poHJKJo@sina.com,1.72,99
ID-005866,bgdiewb@hotmail.com,1.73,104
ID-004906,uTtzsKH@126.com,1.77,70
ID-011225,rCLULGI@163.com,1.94,57
ID-011284,jIxOcbg@outlook.com,1.94,103
ID-029777,rkyXRuz@sina.com,1.78,53
ID-002783,cxCCXks@hotmail.com,1.8,59
ID-028636,QNHAvBF@qq.com,1.86,100
ID-015307,ndIDBWl@yahoo.com,1.72,53
ID-023551,rgAizuW@hotmail.com,1.89,94
ID-023817,SVGBJFM@163.com,1.72,95
ID-020904,sOnIzDG@hotmail.com,1.61,90
ID-019995,gQMcUjk@yahoo.com,1.7,72
ID-013952,zMvFNEK@outlook.com,1.77,58
ID-028183,DtdvtyA@gmail.com,1.71,86
ID-027981,hsLiALu@yahoo.com,1.68,86
ID-017853,KnrObXV@qq.com,1.67,84
ID-019513,sqkNOVb@yahoo.com,1.66,90
ID-007389,oIUXewg@163.com,1.72,93
ID-009696,yJAFGtD@163.com,1.6,102
ID-008255,AgAXFYT@126.com,1.71,76
ID-001733,TEKsPMS@sina.com,1.83,100
ID-003929,jSHshdr@outlook.com,1.84,76
ID-009348,ogHAFUU@126.com,1.57,54
ID-024189,pOlPFiU@outlook.com,1.88,53
ID-021534,uSSchee@yahoo.com,1.73,90
ID-011347,ZMhYlRz@gmail.com,1.62,69
ID-024594,DYBACNd@sina.com,1.88,69
ID-019325,IHJfeDz@qq.com,1.73,82
ID-028772,ckjpNnT@sina.com,1.67,46
ID-014679,PmXNWWZ@hotmail.com,1.87,75
ID-002020,guhpwER@hotmail.com,1.88,79
ID-027817,uAvlvMG@gmail.com,1.6,74
ID-004030,SWnpWOL@outlook.com,1.78,91
ID-002125,AYmHUIS@sina.com,1.83,70
ID-026894,ClInNaf@outlook.com,1.88,66
ID-024821,uWEtPXQ@qq.com,1.7,85
ID-011002,qUeWYot@outlook.com,1.57,56
ID-008696,VWMkmIS@qq.com,1.78,77
ID-011369,lKrLbRF@126.com,1.52,87
ID-018954,zhtAmOy@yahoo.com,1.94,72
ID-021605,tWVdSEZ@126.com,1.8,99
ID-020018,InhAzHS@126.com,1.87,100
ID-008231,vuuvUzA@yahoo.com,1.79,95
ID-001984,aFSzKTj@qq.com,1.85,51
ID-019196,NPeompp@126.com,1.53,84
ID-006736,hQBEdxd@126.com,1.83,84
ID-003859,LMdrCqg@hotmail.com,1.5,70
ID-015498,EnCQCIy@outlook.com,1.93,93
ID-029602,vwUpGFb@163.com,1.68,53
ID-025225,hKoIJZS@qq.com,1.74,92
ID-022473,qnFcrFA@qq.com,1.87,49
ID-014284,gqIzsVo@hotmail.com,1.53,89
ID-020854,SgwmScl@yahoo.com,1.71,64
ID-027505,TUoZVQh@gmail.com,1.56,91
ID-022221,piilfbF@126.com,1.71,67
ID-008346,PQtJwuG@126.com,1.76,83
ID-008806,YdNcwnP@sina.com,1.75,80
ID-024170,dKxrmTN@hotmail.com,1.94,103
ID-002340,KTjWjUr@gmail.com,1.91,61
ID-008428,GCYWgzD@hotmail.com,1.78,79
ID-029987,vstgBZW@hotmail.com,1.58,66
ID-022078,WBTHAdc@outlook.com,1.63,79
ID-015726,dxTCVto@hotmail.com,1.85,53
ID-008178,PnmYqbo@yahoo.com,1.72,71
ID-004685,irbkKOx@outlook.com,1.86,60
ID-000356,aQXhPks@gmail.com,1.54,95
ID-023382,VjCQPIO@163.com,1.84,90
ID-004238,oaPwfzO@sina.com,1.6,51
ID-014408,RcmMPcT@yahoo.com,1.55,63
ID-016816,rqgLrWH@126.com,1.83,63
ID-017539,HUJCpxm@gmail.com,1.53,103
ID-020166,TDrKDrL@hotmail.com,1.57,74
ID-008550,qojtXzf@126.com,1.53,51
ID-000182,ByQARoX@qq.com,1.65,51
ID-022275,zkbSxKX@126.com,1.5,66
ID-028404,QBeHAxx@outlook.com,1.75,59
ID-025616,YhTfYKF@126.com,1.67,90
ID-017786,ETGwwBv@sina.com,1.67,57
ID-021442,QCRAfhd@outlook.com,1.77,64
ID-019706,pPsZEMO@163.com,1.69,104
ID-026490,HifRCdP@163.com,1.76,91
ID-024250,fadMncu@yahoo.com,1.59,94
ID-024728,KSBiKbM@outlook.com,1.61,94
ID-029215,eDcmsLY@qq.com,1.85,68
ID-016266,cehaUQK@hotmail.com,1.84,46
ID-007408,uagEYOB@hotmail.com,1.87,75
ID-008146,plhmfTN@hotmail.com,1.6,66
ID-024044,pMnLZNc@qq.com,1.83,81
ID-014258,juvLITG@gmail.com,1.86,93
ID-009584,prtYtkU@126.com,1.87,82
ID-010586,aNWwLKv@gmail.com,1.6,72
ID-009035,inNUjFP@yahoo.com,1.64,99
ID-005847,nYlkHXU@sina.com,1.75,104
ID-021360,TxxlcTX@126.com,1.9,71
ID-015976,TrASumq@163.com,1.8,71
ID-025988,KpzswHD@sina.com,1.62,72
ID-027006,TUtTYXj@qq.com,1.88,57
ID-001955,OFjDMIp@sina.com,1.77,53
ID-008790,QPsIAMR@yahoo.com,1.93,52
ID-000456,gXUoYJI@163.com,1.73,85
ID-001234,GHxyLmG@sina.com,1.75,72
ID-027474,rsqchpS@hotmail.com,1.5,50
ID-006642,ybbJFWu@outlook.com,1.88,71
ID-018770,JZsFJOF@outlook.com,1.85,50
ID-028866,AwxejRf@gmail.com,1.65,89
ID-008140,BdyfHhu@yahoo.com,1.62,53
ID-007831,ffUPvSl@outlook.com,1.76,62
ID-024001,rGeDQUs@qq.com,1.69,104
ID-007538,KBfCLcU@gmail.com,1.86,45
ID-019792,GuCFakb@gmail.com,1.63,71
ID-017339,AIntRBO@163.com,1.54,62
ID-009768,NUFUfzX@yahoo.com,1.69,68
ID-024881,rrGBtEM@qq.com,1.85,88
ID-007503,AYecOYu@yahoo.com,1.68,81
ID-029402,iPWnzuZ@outlook.com,1.63,62
ID-022613,cwBLWvN@163.com,1.78,55
ID-009353,QsuBlqE@hotmail.com,1.9,66
ID-028553,ePLGSny@hotmail.com,1.68,91
ID-012610,DhzqElh@gmail.com,1.6,47
ID-009757,CbLLNsJ@126.com,1.81,73
ID-006776,aLPoAQK@qq.com,1.71,51
ID-028268,VWBwNcu@outlook.com,1.81,87
ID-023447,hoFWdYr@sina.com,1.63,75
ID-012691,GVAnMmU@qq.com,1.62,48
ID-000605,zrpWmrl@qq.com,1.83,99
ID-019090,LHFrTSV@yahoo.com,1.66,79
ID-018202,xEJqwyh@yahoo.com,1.94,55
ID-006843,vrkXlCT@163.com,1.8,66
ID-027923,kbKOegj@outlook.com,1.71,57
ID-014650,McCamTq@hotmail.com,1.7,97
ID-019625,qHIsASM@yahoo.com,1.71,96
ID-025659,KADitez@yahoo.com,1.65,74
ID-017201,WZUgrBu@hotmail.com,1.94,49
ID-018917,eoHDlSy@outlook.com,1.8,61
ID-006286,sgrdirW@outlook.com,1.53,63
ID-018437,nypkPdO@yahoo.com,1.76,85
ID-001833,SksaKuQ@qq.com,1.85,53
ID-014500,IHurSbV@126.com,1.88,54
ID-022403,bryKGlo@yahoo.com,1.58,96
ID-017789,xKWbzMP@qq.com,1.91,71
ID-001381,uUDgiOy@hotmail.com,1.59,96
ID-018928,dGywIsS@sina.com,1.76,58
ID-024079,OzDvqBJ@126.com,1.8,64
ID-018225,jrrNlTr@hotmail.com,1.69,77
ID-026055,LOWMvcC@yahoo.com,1.79,58
ID-015547,XPUejgM@yahoo.com,1.55,59
ID-013590,jLUzzZi@outlook.com,1.85,81
ID-004206,rvyWmUs@qq.com,1.84,56
ID-020368,eGmOiHf@outlook.com,1.72,100
ID-017735,ZCHUzer@yahoo.com,1.79,57
ID-012099,ZQMQqAQ@sina.com,1.52,55
ID-007081,FiQquBq@outlook.com,1.91,75
ID-004975,MNKRAjc@qq.com,1.79,67
ID-003406,pJvUgrM@gmail.com,1.68,55
ID-017492,zlmeeJb@163.com,1.75,93
ID-009988,GdqEZAU@hotmail.com,1.79,78
ID-017846,hMniVON@gmail.com,1.73,72
ID-004230,XTdsOma@outlook.com,1.86,61
ID-024706,EmxIUrE@hotmail.com,1.76,57
ID-003991,hfiPzet@sina.com,1.64,103
ID-003282,epAdaPY@gmail.com,1.92,89
ID-008857,XkVgHfP@gmail.com,1.63,89
ID-014076,YNqIxjL@gmail.com,1.52,73
ID-013903,tsDbCWv@qq.com,1.59,100
ID-014860,WtuxVrB@outlook.com,1.7,58
ID-010132,VCZhdNR@qq.com,1.9,63
ID-029522,PyMhTRU@outlook.com,1.73,60
ID-029561,XcitgVa@126.com,1.9,65
ID-025294,qtySKec@yahoo.com,1.73,45
ID-016671,zdrJjGB@yahoo.com,1.64,66
ID-021450,BIaLGKd@qq.com,1.82,98
ID-029640,tPGnGmO@gmail.com,1.75,96
ID-024899,DQcUigb@hotmail.com,1.7,73
ID-025147,TncbthX@hotmail.com,1.7,77
ID-006792,vODbglO@163.com,1.68,104
ID-009403,NCzfqdI@126.com,1.54,61
ID-012726,PJVzflF@sina.com,1.63,59
ID-029934,xYDTLgw@126.com,1.67,72
ID-003192,DApFNIT@sina.com,1.78,70
ID-018589,IlAzeYk@yahoo.com,1.64,54
ID-020439,mCdiHNF@qq.com,1.63,65
ID-003718,PbSlxyl@163.com,1.9,49
ID-025862,sCFpwQw@qq.com,1.76,75
ID-001256,cEJwQay@yahoo.com,1.69,103
ID-007594,NZkiNxL@gmail.com,1.86,89
ID-007723,baZBefj@126.com,1.87,89
ID-012168,xLPeuER@126.com,1.62,80
ID-008273,MqSiffi@hotmail.com,1.76,93
ID-024538,jbAqOZP@gmail.com,1.59,49
ID-005697,DAbofRN@gmail.com,1.78,102
ID-028144,GOepbLp@yahoo.com,1.69,95
ID-019586,drGhHik@gmail.com,1.71,77
ID-027150,BqMwYhD@qq.com,1.79,72
ID-026212,lVJDvlI@hotmail.com,1.84,48
ID-009616,uWZSbKy@yahoo.com,1.7,59
ID-029622,NRWKhjB@outlook.com,1.79,58
ID-026323,HnvapIN@qq.com,1.79,86
ID-007917,UlweWuF@hotmail.com,1.56,58
ID-006607,tkBaqVC@sina.com,1.77,104
ID-011716,USQmgZi@qq.com,1.91,103
ID-003347,NRqRnBq@hotmail.com,1.87,85
ID-029191,CCHxYLk@gmail.com,1.52,61
ID-009581,uikBaWT@outlook.com,1.57,82
ID-000186,TsbCNbV@126.com,1.65,65
ID-015061,LnSMCHQ@outlook.com,1.82,78
ID-027785,wvQZCNq@gmail.com,1.64,49
ID-003904,yRUnqOr@163.com,1.87,64
ID-000088,hZpmKiF@outlook.com,1.88,89
ID-004626,EnOMBtl@sina.com,1.51,71
ID-018594,QdHCuJO@163.com,1.81,55
ID-026942,hWBjjBY@163.com,1.68,80
ID-012945,vNRsCtc@163.com,1.61,73
ID-021878,XXTIXYu@163.com,1.67,59
ID-028006,DgkSBNk@qq.com,1.82,100
ID-028940,vznBMlD@gmail.com,1.72,60
ID-027220,WOWzNeh@163.com,1.86,57
ID-013396,dzqzrzt@gmail.com,1.7,65
ID-007977,kappNSV@hotmail.com,1.79,49
ID-009003,hlwPTGa@outlook.com,1.59,52
ID-029373,JOCUBYi@163.com,1.92,95
ID-013812,DjaBLrc@163.com,1.77,53
ID-011711,iIYZYCP@outlook.com,1.84,50
ID-024473,cYVFOmw@163.com,1.66,71
ID-015642,LxfJPPz@hotmail.com,1.65,98
ID-015280,JgfFTRC@sina.com,1.78,92
ID-006223,zKUWCUY@qq.com,1.6,99
ID-003065,AHeMbPe@hotmail.com,1.55,102
ID-001285,JhPbkCZ@qq.com,1.63,86
ID-007819,jowpZSG@gmail.com,1.8,53
ID-014558,TcXRKMU@hotmail.com,1.84,85
ID-009181,lgpddZh@hotmail.com,1.72,60
ID-013454,NupOgaR@hotmail.com,1.91,93
ID-019961,CfszVdQ@163.com,1.68,67
ID-026121,NVYuhbA@yahoo.com,1.59,59
ID-015620,pRlvmPd@hotmail.com,1.75,95
ID-012007,dcUnYtC@hotmail.com,1.63,92
ID-003869,CuzDPBW@yahoo.com,1.8,98
ID-027995,zbbcVzx@yahoo.com,1.67,83
ID-004701,rhQlXYu@outlook.com,1.76,66
ID-018501,AGaBzdo@hotmail.com,1.52,49
ID-014421,WcxYpow@hotmail.com,1.65,48
ID-007797,OTaDBue@126.com,1.79,59
ID-005821,xoSLQoQ@126.com,1.55,70
ID-027839,ytJrVyg@126.com,1.72,104
ID-007431,JSNFCJQ@hotmail.com,1.82,101
ID-029209,OcHYKkx@qq.com,1.78,58
ID-023693,KPtrWhW@gmail.com,1.69,95
ID-010549,nnWIpwt@yahoo.com,1.68,69
ID-012443,KeNavaO@gmail.com,1.85,97
ID-022797,tfvLgfI@126.com,1.59,77
ID-015016,EEfVnNs@gmail.com,1.93,74
ID-013682,rCBsoIx@163.com,1.94,60
ID-029399,ENztUlh@126.com,1.85,95
ID-002730,uqWcaFA@yahoo.com,1.53,80
ID-028441,QeCLEoI@163.com,1.61,92
ID-005776,TThYhCO@163.com,1.58,64
ID-018793,hlamsnq@yahoo.com,1.81,94
ID-008993,BnubXbu@qq.com,1.5,84
ID-004436,bOTmJjP@outlook.com,1.7,46
ID-028525,iiwhfva@yahoo.com,1.87,71
ID-014538,nCgFhmg@sina.com,1.69,85
ID-000091,riQcviN@outlook.com,1.51,70
ID-023942,EQsDnpK@hotmail.com,1.62,53
ID-017413,wVqsQwC@hotmail.com,1.57,73
ID-021791,jcgaPlq@gmail.com,1.94,93
ID-022204,CYItvUE@outlook.com,1.74,99
ID-015925,jXUsbjY@outlook.com,1.6,100
ID-022442,HdlJNfM@sina.com,1.78,88
ID-007986,KBnzoac@163.com,1.74,52
ID-013908,GInHtYy@qq.com,1.66,66
ID-008051,MPTPwCJ@sina.com,1.64,92
ID-028519,zkrLEDb@yahoo.com,1.66,58
ID-023943,gRIPsOA@hotmail.com,1.58,79
ID-007461,XyxaMFd@yahoo.com,1.9,50
ID-008444,xLGwCjT@hotmail.com,1.6,55
ID-007881,RfPufXJ@qq.com,1.71,99
ID-003717,lQsjygd@outlook.com,1.54,96
ID-019765,yXtvAWB@outlook.com,1.67,87
ID-017880,BVfweSA@sina.com,1.61,103
ID-026768,otabiEh@qq.com,1.53,73
ID-002606,HBJAtUw@163.com,1.81,78
ID-024834,sNrPJxa@yahoo.com,1.59,56
ID-022326,XDbEZaT@126.com,1.76,75
ID-010418,mqaeRfC@gmail.com,1.88,83
ID-008045,hcTKKfk@outlook.com,1.63,79
ID-025251,WtNIFwS@sina.com,1.72,54
ID-028860,uuMJzgs@126.com,1.85,84
ID-020173,ltBSdjM@126.com,1.62,88
ID-005713,SkpyZau@qq.com,1.85,88
ID-018913,vGbMsOb@163.com,1.94,93
ID-024414,tftyOzb@hotmail.com,1.67,89
ID-003409,TvlwWVt@qq.com,1.81,78
ID-001855,IgiPxyZ@outlook.com,1.68,63
ID-016633,ympRVQM@hotmail.com,1.81,89
ID-022881,QFXNeSP@qq.com,1.82,47
ID-027051,SJwISVw@163.com,1.89,96
ID-026502,SOSSett@hotmail.com,1.76,89
ID-028213,owfoOth@qq.com,1.55,77
ID-015305,yksduvm@hotmail.com,1.84,55
ID-016652,EzXdvsS@163.com,1.8,64
ID-000865,pPWnZab@163.com,1.84,74
ID-016958,ZnRPwzN@qq.com,1.92,56
ID-028209,VMSEQGE@outlook.com,1.76,77
ID-021304,VvnYHTC@163.com,1.93,67
ID-004253,TNGSHIi@outlook.com,1.84,98
ID-004860,QDmuZJm@yahoo.com,1.67,72
ID-007534,fNuipxA@yahoo.com,1.91,94
ID-019643,upzsixO@hotmail.com,1.92,103
ID-007674,bOaQgGl@outlook.com,1.6,58
ID-023508,OCHkzaI@gmail.com,1.68,55
ID-013816,dvYPOVT@hotmail.com,1.51,94
ID-014329,rEuZjEI@163.com,1.69,46
ID-006919,TYWSrPK@163.com,1.77,89
ID-000418,ulzZNzB@qq.com,1.77,58
ID-008228,yJozFTE@qq.com,1.59,51
ID-020271,PTBaVxY@hotmail.com,1.8,70
ID-027308,zKWKPUm@qq.com,1.6,92
ID-002303,OglLXWE@qq.com,1.75,47
ID-007049,TOvxMUe@qq.com,1.59,70
ID-018522,qNwErPv@yahoo.com,1.92,91
ID-009493,dSvQUVe@126.com,1.59,104
ID-027765,fOwLrjP@163.com,1.68,62
ID-001610,zvmkNdN@126.com,1.5,80
ID-001484,CBKkdLh@outlook.com,1.66,49
ID-017972,qpXuGaJ@outlook.com,1.7,70
ID-011365,LKnyqBp@hotmail.com,1.54,49
ID-010420,kweXGGe@outlook.com,1.87,101
