ID,电话,婚姻,学历
ID-026770,18872182066,未婚,高中
ID-015099,13959927570,已婚,大专
ID-005212,15353889739,未婚,高中
ID-007468,15873887981,已婚,高中
ID-009051,15888400102,未婚,研究生
ID-011186,13611937190,未婚,高中
ID-026898,15118634843,未婚,大专
ID-010902,15061361206,未婚,大专
ID-008988,15360684636,未婚,初中
ID-002139,18914968205,已婚,初中
ID-004875,18557606156,已婚,大专
ID-027687,13657555299,未婚,研究生
ID-005959,15300066282,未婚,初中
ID-029316,13662279863,未婚,初中
ID-009182,15109441841,未婚,本科
ID-009700,15347108329,未婚,高中
ID-028626,13677750114,已婚,大专
ID-017460,13930051170,已婚,研究生
ID-029970,15098575889,未婚,本科
ID-018759,13939125115,未婚,初中
ID-022993,18585211000,已婚,本科
ID-001203,15099184824,未婚,初中
ID-024017,15032442728,已婚,本科
ID-001477,13969861004,已婚,大专
ID-006271,15834767432,未婚,高中
ID-017865,15886045139,未婚,大专
ID-001184,18937081386,已婚,本科
ID-000710,15825966607,已婚,本科
ID-002850,15315570450,未婚,高中
ID-008616,15324550756,已婚,初中
ID-014361,15049129059,未婚,初中
ID-028201,15054990142,已婚,初中
ID-004563,15313991165,未婚,初中
ID-005221,15321612400,已婚,高中
ID-005708,18821437210,未婚,高中
ID-023747,13946937836,未婚,初中
ID-001900,13945600830,未婚,初中
ID-013563,15870792990,未婚,大专
ID-018816,18579528838,已婚,大专
ID-017708,15807693657,未婚,初中
ID-007582,15367096664,已婚,研究生
ID-002796,13961288282,未婚,本科
ID-006658,15378014203,未婚,研究生
ID-028517,15049526312,未婚,研究生
ID-012861,15369988281,已婚,高中
ID-002919,18598490858,已婚,高中
ID-012066,15083502532,未婚,大专
ID-018109,18831000488,已婚,研究生
ID-008918,15134640484,未婚,本科
ID-010150,15153742512,已婚,高中
ID-019353,13611243445,未婚,大专
ID-015637,18926788445,已婚,大专
ID-005336,13675722060,已婚,初中
ID-001608,13656664293,已婚,大专
ID-016213,18546180330,未婚,高中
ID-020793,13615406228,未婚,高中
ID-026729,15853677912,已婚,大专
ID-008870,18880867774,未婚,大专
ID-007746,18821395614,已婚,初中
ID-004546,13951055363,已婚,初中
ID-006310,15399424605,未婚,本科
ID-016862,13690032038,已婚,本科
ID-003599,15312532719,未婚,研究生
ID-012971,15114300750,已婚,初中
ID-022812,15048412058,已婚,高中
ID-017263,13930969252,已婚,大专
ID-025215,18889453805,未婚,初中
ID-025865,15092215217,已婚,研究生
ID-007423,15108633508,未婚,本科
ID-012629,15119884300,未婚,大专
ID-029501,15062573703,已婚,本科
ID-024533,13983015069,已婚,初中
ID-021902,18886457312,已婚,高中
ID-001211,18855028789,未婚,初中
ID-002731,15074989331,已婚,大专
ID-018566,18977990289,已婚,初中
ID-022073,13990358761,未婚,大专
ID-027521,15313425153,未婚,高中
ID-019073,18548744450,未婚,初中
ID-024625,13644915944,已婚,本科
ID-024043,18980778872,未婚,初中
ID-027071,15064308844,已婚,初中
ID-016397,18957525898,已婚,大专
ID-010448,15100696458,未婚,高中
ID-011931,18933232478,未婚,大专
ID-018837,18902976114,已婚,初中
ID-007310,15136978546,未婚,本科
ID-003719,13971192748,未婚,本科
ID-000704,18569359415,已婚,本科
ID-028675,15363047681,已婚,大专
ID-004807,13695550672,未婚,研究生
ID-024563,18507419954,已婚,大专
ID-016284,18924907638,已婚,大专
ID-022026,13918685391,未婚,本科
ID-011409,18889340605,未婚,初中
ID-026998,15373468065,未婚,研究生
ID-021036,15808623590,未婚,初中
ID-019227,15383358170,未婚,大专
ID-007161,18824747409,已婚,大专
ID-023246,15198012876,未婚,高中
ID-026182,15061523158,未婚,本科
ID-014356,13677494396,未婚,初中
ID-027760,15111166030,未婚,高中
ID-000504,15892996545,已婚,大专
ID-013603,15810944321,未婚,大专
ID-021580,18508365015,已婚,研究生
ID-008172,18501567444,已婚,本科
ID-006031,13648668291,已婚,研究生
ID-002507,15152917251,已婚,大专
ID-027953,15828734153,未婚,高中
ID-019880,15104557738,未婚,高中
ID-025003,18878411378,已婚,本科
ID-027938,15378554902,已婚,高中
ID-002031,13669061846,未婚,大专
ID-029237,18955486078,未婚,本科
ID-020108,15180145756,未婚,本科
ID-002780,15166211296,已婚,初中
ID-007707,18870062577,已婚,大专
ID-000066,13653239764,已婚,本科
ID-020965,15179260666,已婚,大专
ID-000241,18937687247,已婚,大专
ID-015783,15043886672,未婚,大专
ID-020555,18597683073,未婚,大专
ID-027528,15816729284,已婚,初中
ID-011725,18915491576,未婚,初中
ID-025832,18874531289,已婚,本科
ID-014456,13962094154,已婚,初中
ID-025243,13908666160,已婚,高中
ID-023688,15039784316,未婚,高中
ID-016850,15034871472,未婚,高中
ID-016917,18991464042,已婚,高中
ID-027219,13624434230,已婚,初中
ID-005776,15074816430,已婚,研究生
ID-001862,15088027239,未婚,高中
ID-028565,15050167548,已婚,大专
ID-017475,18515084030,已婚,研究生
ID-021672,18932521744,未婚,大专
ID-020298,18550294942,未婚,大专
ID-000807,18869660342,未婚,高中
ID-010317,18941187134,已婚,本科
ID-000895,13623621004,已婚,高中
ID-014665,13925520746,未婚,本科
ID-007463,15009700056,未婚,高中
ID-026916,13637122687,已婚,大专
ID-000410,18871954378,已婚,本科
ID-010891,15190594405,已婚,高中
ID-019430,15802638073,未婚,初中
ID-027055,15026923251,已婚,大专
ID-018975,15335661765,已婚,研究生
ID-028792,15368554258,已婚,大专
ID-000508,13694598792,已婚,高中
ID-027343,18850731991,已婚,初中
ID-002974,13613463563,未婚,本科
ID-008356,18821693031,未婚,高中
ID-017586,13699227496,已婚,研究生
ID-006030,18875700398,未婚,高中
ID-014762,15120665799,未婚,研究生
ID-019920,15832927297,已婚,本科
ID-004166,15818724464,未婚,初中
ID-006619,18859107673,未婚,初中
ID-005304,15186014379,未婚,研究生
ID-029886,15014542784,未婚,大专
ID-025784,15823229969,未婚,大专
ID-025464,18836531384,已婚,高中
ID-028395,15012908682,未婚,高中
ID-028044,13926632100,已婚,高中
ID-014388,13699129914,未婚,本科
ID-008863,18534614676,已婚,研究生
ID-029240,18966358283,已婚,高中
ID-014129,15869210303,已婚,初中
ID-010079,15121919244,已婚,大专
ID-004155,18528620814,已婚,研究生
ID-011312,15341680906,未婚,研究生
ID-021276,18863250218,未婚,研究生
ID-023226,18949847996,未婚,本科
ID-020510,15022102651,已婚,本科
ID-011828,15020494785,已婚,研究生
ID-003579,13983422799,未婚,本科
ID-005664,15308457538,未婚,初中
ID-013111,18567480923,未婚,本科
ID-013381,18558869488,已婚,研究生
ID-005108,15816291754,未婚,初中
ID-023165,15115743465,已婚,研究生
ID-021034,18941053251,已婚,大专
ID-010472,15197225773,已婚,高中
ID-005799,15323046681,未婚,研究生
ID-026813,15386746171,已婚,研究生
ID-018927,18926412596,未婚,研究生
ID-010099,15137400876,未婚,本科
ID-000215,18538950503,已婚,初中
ID-009296,18822193177,已婚,研究生
ID-019332,18838254778,已婚,大专
ID-005321,15396189230,未婚,大专
ID-015719,13980095574,未婚,研究生
ID-006818,15063305006,未婚,大专
ID-006970,15054157058,未婚,本科
ID-026539,15345081383,已婚,大专
ID-010239,13933210995,已婚,高中
ID-019575,18831553639,未婚,初中
ID-029949,13914510613,已婚,大专
ID-025029,13621112184,已婚,高中
ID-026661,15862072410,已婚,高中
ID-025373,13642486143,已婚,本科
ID-020034,15367455100,未婚,大专
ID-012064,15089336107,未婚,研究生
ID-007375,18967832271,未婚,高中
ID-023605,18561888889,已婚,初中
ID-000600,15095603306,已婚,高中
ID-003383,13946470613,未婚,研究生
ID-006853,18510363580,未婚,高中
ID-015562,15378177531,已婚,本科
ID-016307,15168678894,已婚,本科
ID-029607,13627814195,已婚,本科
ID-023535,13692281020,已婚,高中
ID-003280,13629675149,已婚,初中
ID-010328,15360101008,已婚,研究生
ID-002389,15163781553,已婚,初中
ID-021512,15816782628,已婚,高中
ID-006660,13969844134,未婚,高中
ID-008793,15892678651,未婚,本科
ID-022364,18858264496,未婚,大专
ID-024652,15028915288,未婚,初中
ID-026964,15070013982,未婚,初中
ID-008332,18530978164,未婚,本科
ID-022174,18507637212,已婚,初中
ID-019358,13950174734,已婚,高中
ID-020454,15810348559,已婚,大专
ID-017854,18855658607,已婚,大专
ID-022796,18591692301,未婚,大专
ID-013466,15389809474,未婚,大专
ID-014139,13986970094,已婚,大专
ID-010958,15172057884,未婚,高中
ID-015081,15803336608,未婚,高中
ID-008176,18963708809,未婚,高中
ID-000864,13993911150,未婚,本科
ID-017495,18575106720,未婚,高中
ID-008105,15881623972,未婚,本科
ID-015502,18943541951,已婚,大专
ID-014030,15134159034,已婚,初中
ID-023278,15376385166,已婚,高中
ID-022874,18984142605,已婚,本科
ID-029509,15337520566,已婚,初中
ID-029688,15865524200,未婚,本科
ID-000259,15846699233,已婚,高中
ID-010772,18996026801,已婚,本科
ID-014237,15152053954,未婚,大专
ID-029493,13622737616,未婚,初中
ID-004030,15833449877,已婚,本科
ID-012140,15171999038,已婚,初中
ID-010318,13617088160,未婚,研究生
ID-008600,13623977776,已婚,高中
ID-006199,18546930992,未婚,高中
ID-025140,15144910013,已婚,大专
ID-010739,18957033368,已婚,初中
ID-008276,13677730038,未婚,大专
ID-003011,15168019805,未婚,大专
ID-001215,15084746216,未婚,大专
ID-004161,18938874085,未婚,大专
ID-014083,18929868198,已婚,高中
ID-005211,15026037686,已婚,研究生
ID-017063,15805235565,已婚,初中
ID-020289,15305777202,已婚,研究生
ID-019697,15192693265,已婚,初中
ID-024548,18812573948,已婚,本科
ID-012308,15094354215,未婚,初中
ID-027712,18560528193,未婚,大专
ID-009976,18938522406,已婚,本科
ID-014123,18505231581,未婚,高中
ID-017689,13665338939,已婚,本科
ID-003804,15013204952,已婚,本科
ID-026652,15187847441,已婚,初中
ID-011470,15362184432,已婚,大专
ID-001726,15847718899,已婚,高中
ID-027696,15186165076,已婚,大专
ID-010962,15075845882,已婚,大专
ID-027502,15015332791,已婚,高中
ID-016652,18526758738,未婚,本科
ID-027604,13939905966,未婚,初中
ID-028914,18997215956,未婚,高中
ID-019804,18866015911,未婚,本科
ID-002578,15389593862,已婚,研究生
ID-024339,18852353077,已婚,初中
ID-014696,15077640821,已婚,大专
ID-028785,18873465637,已婚,初中
ID-001556,15328666968,未婚,大专
ID-016352,13664354587,未婚,高中
ID-002650,13972450057,已婚,高中
ID-015632,15024089968,未婚,初中
ID-008835,18956327227,已婚,初中
ID-015061,15357851238,已婚,大专
ID-025400,18547788684,已婚,高中
ID-027698,18884283132,未婚,研究生
ID-027620,15341037367,未婚,本科
ID-010387,18842416216,未婚,大专
ID-022701,18922790387,已婚,高中
ID-020262,15145023395,已婚,本科
ID-010853,15196416699,未婚,研究生
ID-014443,15350715102,已婚,研究生
ID-005007,18839003515,已婚,大专
ID-003317,13978287587,已婚,本科
ID-024415,15397468805,未婚,高中
ID-025539,15010975888,未婚,高中
ID-021195,15399150459,未婚,本科
ID-001484,15380036274,未婚,高中
ID-000209,18821847028,未婚,研究生
ID-013319,13900316908,未婚,初中
ID-002498,15848527173,未婚,研究生
ID-021630,15857898848,未婚,本科
ID-024074,13943500309,未婚,大专
ID-014504,15363217047,已婚,研究生
ID-021677,15062332587,已婚,初中
ID-013852,18855156362,已婚,高中
ID-008888,13677788240,已婚,大专
ID-019117,13943620045,已婚,高中
ID-021140,13688445300,未婚,初中
ID-020451,18808540136,已婚,高中
ID-000451,15370851412,未婚,研究生
ID-012846,13906602370,已婚,研究生
ID-000563,15114275941,未婚,初中
ID-021082,13612706101,已婚,高中
ID-022712,18869192994,已婚,研究生
ID-008644,15030980202,未婚,大专
ID-000598,15391681988,已婚,本科
ID-016267,13617246417,未婚,初中
ID-004247,15317881731,未婚,大专
ID-009035,18896217287,已婚,初中
ID-019532,18544724426,未婚,高中
ID-025826,15000581611,已婚,研究生
ID-013767,15078800454,已婚,本科
ID-021342,15816554430,未婚,研究生
ID-020105,18859407008,已婚,初中
ID-011315,18577998171,已婚,研究生
ID-024711,18510660483,未婚,本科
ID-016561,18971641279,已婚,大专
ID-025573,18539769825,已婚,初中
ID-026223,18587660616,已婚,研究生
ID-006442,15853958221,已婚,本科
ID-000999,15321568625,已婚,研究生
ID-003431,13612718387,已婚,研究生
ID-008345,18913807601,已婚,本科
ID-008850,15099540415,已婚,研究生
ID-006986,18516709625,未婚,研究生
ID-008533,15166309603,未婚,本科
ID-003260,13933520417,未婚,本科
ID-025594,15897051427,未婚,大专
ID-014631,18538171491,未婚,大专
ID-001422,13641606338,未婚,大专
ID-000217,18811931589,未婚,初中
ID-014577,13993791869,已婚,初中
ID-000140,18870950666,已婚,大专
ID-023069,18987056306,已婚,本科
ID-020327,15028279187,未婚,初中
ID-022707,13962966285,已婚,本科
ID-015699,18559646502,已婚,高中
ID-023982,15320490074,未婚,高中
ID-021530,18937554979,已婚,本科
ID-024156,15092850333,未婚,初中
ID-008001,18542825628,已婚,高中
ID-024010,18923996233,未婚,大专
ID-018675,13926636160,已婚,本科
ID-028798,15373757781,已婚,高中
ID-029323,15366132246,已婚,本科
ID-021889,18559174620,未婚,高中
ID-002727,13686316183,已婚,本科
ID-009781,18509786094,已婚,初中
ID-021102,15014613504,未婚,高中
ID-015343,15038605241,已婚,初中
ID-025240,18812040810,未婚,本科
ID-001651,13964996794,已婚,高中
ID-010014,18830459184,未婚,高中
ID-026143,15031841029,已婚,研究生
ID-012854,15399670684,已婚,研究生
ID-008244,15324054789,已婚,大专
ID-023130,15338246055,已婚,研究生
ID-024098,15131092195,未婚,大专
ID-001757,15094141156,未婚,大专
ID-016716,13941580440,未婚,大专
ID-000381,18540095605,已婚,初中
ID-006409,15820852915,已婚,初中
ID-009010,13601666942,未婚,大专
ID-006490,15807526220,未婚,初中
ID-025937,18534975042,已婚,研究生
ID-016966,18517703970,已婚,初中
ID-010361,13915583194,已婚,研究生
ID-028738,18820059867,已婚,高中
ID-021648,18511595757,未婚,大专
ID-013344,13927353280,未婚,大专
ID-023209,15879294370,已婚,本科
ID-014982,13610121939,未婚,本科
ID-021996,13945787547,已婚,本科
ID-026484,18952272823,已婚,初中
ID-023109,18567377242,未婚,研究生
ID-000237,15162132929,未婚,研究生
ID-003068,18829832871,已婚,大专
ID-023487,15166205496,已婚,初中
ID-027480,15002268958,已婚,初中
ID-021995,15077497397,未婚,大专
ID-015469,15162483250,未婚,研究生
ID-012026,18514195844,已婚,初中
ID-005463,15193655215,未婚,大专
ID-013010,15012470986,已婚,本科
ID-017529,13642307171,已婚,初中
ID-025769,15112917562,已婚,初中
ID-003862,15177881309,已婚,大专
ID-018499,13916028872,未婚,大专
ID-007179,15002393160,未婚,高中
ID-010713,18934446585,已婚,高中
ID-015077,13950560951,已婚,高中
ID-001815,15112848878,已婚,初中
ID-025745,18867168125,已婚,大专
ID-021610,15063441358,已婚,大专
ID-026737,13991844867,未婚,本科
ID-005505,13983734742,已婚,研究生
ID-018087,18886462290,已婚,高中
ID-028417,15356263135,未婚,高中
ID-021174,15078664050,已婚,高中
ID-009724,15399605553,已婚,高中
ID-001717,15351116270,已婚,研究生
ID-027652,13683735791,已婚,本科
ID-021663,13691714726,未婚,高中
ID-003581,13937459513,已婚,高中
ID-025218,18578339892,未婚,大专
ID-027992,15119069874,已婚,高中
ID-004022,15372774592,已婚,大专
ID-026620,15363426979,已婚,高中
ID-022721,13646782971,已婚,初中
ID-018703,15012500841,未婚,本科
ID-007357,13962968896,未婚,大专
ID-020681,18899879302,未婚,高中
ID-000948,13612969134,未婚,高中
ID-002519,15069593019,已婚,本科
